id,text,html,js_files,cve,exploit_exists,labels,severity,headers,source,timestamp
CVE-2002-0682,"Cross-site scripting vulnerability in Apache Tomcat 4.0.3 allows remote attackers to execute script as other web users via script in a URL with the /servlet/ mapping, which does not filter the script when an exception is thrown by the servlet.",,[],CVE-2002-0682,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.776115
CVE-2002-0439,"Cross-site scripting vulnerability in CaupoShop 1.30a and earlier, and possibly CaupoShopPro, allows remote attackers to execute arbitrary Javascript and steal credit card numbers or delete items by injecting the script into new customer information fields such as the message field.",,[],CVE-2002-0439,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.786155
CVE-2002-0411,Cross-site scripting vulnerability in message.php for AeroMail before 1.45 allows remote attackers to execute Javascript as an AeroMail user via an email message with the script in the Subject line.,,[],CVE-2002-0411,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.794173
CVE-2002-0413,Cross-site scripting vulnerability in ReBB allows remote attackers to execute arbitrary Javascript and steal cookies via an IMG tag whose URL includes the malicious script.,,[],CVE-2002-0413,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.795030
CVE-2002-0457,"Cross-site scripting vulnerability in signgbook.php for BG GuestBook 1.0 allows remote attackers to execute arbitrary Javascript via encoded tags such as &lt;, &gt;, and &amp; in fields such as (1) name, (2) email, (3) AIM screen name, (4) website, (5) location, or (6) message.",,[],CVE-2002-0457,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.802631
CVE-2002-0458,Cross-site scripting vulnerability in News-TNK 1.2.1 and earlier allows remote attackers to execute arbitrary Javascript via the WEB parameter.,,[],CVE-2002-0458,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.802862
CVE-2002-0459,Cross-site scripting vulnerability in Board-TNK 1.3.1 and earlier allows remote attackers to execute arbitrary Javascript via the WEB parameter.,,[],CVE-2002-0459,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.803076
CVE-2002-0474,Cross-site scripting vulnerability in ZeroForum allows remote attackers to execute arbitrary Javascript on web clients by embedding the script within IMG image tag.,,[],CVE-2002-0474,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.807303
CVE-2002-0475,Cross-site scripting vulnerability in phpBB 1.4.4 and earlier allows remote attackers to execute arbitrary Javascript on web clients by embedding the script within an IMG image tag while editing a message.,,[],CVE-2002-0475,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.807576
CVE-2002-0494,Cross-site scripting vulnerability in WebSight Directory System 0.1 allows remote attackers to execute arbitrary Javascript and gain access to the WebSight administrator via a new link submission containing the script in a website name.,,[],CVE-2002-0494,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.812695
CVE-2002-0504,"Cross-site scripting vulnerability in Citrix NFuse 1.6 and earlier does not quote results from the getLastError method, which allows remote attackers to execute script in other clients via the NFuse_Application parameter to (1) launch.jsp or (2) launch.asp.",,[],CVE-2002-0504,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.815291
CVE-2002-0520,Cross-site scripting vulnerability in functions-inc.asp for ASP-Nuke RC1 allows remote attackers to execute script as other ASP-Nuke users by embedding it within an IMG tag.,,[],CVE-2002-0520,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.819360
CVE-2002-0521,"Cross-site scripting vulnerabilities in ASP-Nuke RC2 and earlier allow remote attackers to execute script or gain privileges as other ASP-Nuke users via script in (1) the name parameter in downloads.asp, (2) the message parameter in Post.asp, or (3) a web site URL in profile.asp.",,[],CVE-2002-0521,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.819666
CVE-2002-0530,Cross-site scripting vulnerability in Novell Web Search 2.0.1 allows remote attackers to execute arbitrary script as other Web Search users via the search parameter.,,[],CVE-2002-0530,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.821803
CVE-2002-0645,SQL injection vulnerability in stored procedures for Microsoft SQL Server 2000 and Microsoft Desktop Engine (MSDE) 2000 may allow authenticated users to execute arbitrary commands.,,[],CVE-2002-0645,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.824844
CVE-2002-0719,SQL injection vulnerability in the function that services for Microsoft Content Management Server (MCMS) 2001 allows remote attackers to execute arbitrary commands via an MCMS resource request for image files or other files.,,[],CVE-2002-0719,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.829442
CVE-2002-0730,"Cross-site scripting vulnerability in guestbook.pl for Philip Chinery's Guestbook 1.1 allows remote attackers to execute Javascript or HTML via fields such as (1) Name, (2) EMail, or (3) Homepage.",,[],CVE-2002-0730,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.830555
CVE-2002-0731,Cross-site scripting vulnerability in demonstration scripts for vqServer allows remote attackers to execute arbitrary script via a link that contains the script in arguments to demo scripts such as respond.pl.,,[],CVE-2002-0731,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.830814
CVE-2002-0732,Cross-site scripting vulnerability in MyGuestbook 1.0 allows remote attackers to execute arbitrary script or inject HTML via fields such as (1) user name or (2) comments.,,[],CVE-2002-0732,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.831043
CVE-2002-0733,"Cross-site scripting vulnerability in thttpd 2.20 and earlier allows remote attackers to execute arbitrary script via a URL to a nonexistent page, which causes thttpd to insert the script into a 404 error message.",,[],CVE-2002-0733,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.831368
CVE-2002-0739,"Cross-site scripting in PostCalendar 3.02 allows remote attackers to insert arbitrary HTML and script, and steal cookies, by modifying a calendar entry in its preview page.",,[],CVE-2002-0739,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.833065
CVE-2002-0756,Cross-site scripting vulnerability in the authentication page for (1) Webmin 0.96 and (2) Usermin 0.90 allows remote attackers to insert script into an error page and possibly steal cookies.,,[],CVE-2002-0756,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.836899
CVE-2002-0771,Cross-site scripting vulnerability in viewcvs.cgi for ViewCVS 0.9.2 allows remote attackers to inject script and steal cookies via the (1) cvsroot or (2) sortby parameters.,,[],CVE-2002-0771,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.841069
CVE-2002-0787,Cross-site scripting vulnerabilities in iCon administrative web server for Critical Path inJoin Directory Server 4.0 allow remote attackers to execute script as the administrator via administrator URLs with modified (1) LOCID or (2) OC parameters.,,[],CVE-2002-0787,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.845018
CVE-2002-0802,"The multibyte support in PostgreSQL 6.5.x with SQL_ASCII encoding consumes an extra character when processing a character that cannot be converted, which could remove an escape character from the query and make the application subject to SQL injection attacks.",,[],CVE-2002-0802,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.848719
CVE-2002-0807,"Cross-site scripting vulnerabilities in Bugzilla 2.14 before 2.14.2, and 2.16 before 2.16rc2, could allow remote attackers to execute script as other Bugzilla users via the full name (real name) field, which is not properly quoted by editusers.cgi.",,[],CVE-2002-0807,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.850077
CVE-2002-0811,"Bugzilla 2.14 before 2.14.2, and 2.16 before 2.16rc2, may allow remote attackers to cause a denial of service or execute certain queries via a SQL injection attack on the sort order parameter to buglist.cgi.",,[],CVE-2002-0811,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.851219
CVE-2002-0812,"Information leak in Compaq WL310, and the Orinoco Residential Gateway access point it is based on, uses a system identification string as a default SNMP read/write community string, which allows remote attackers to obtain and modify sensitive configuration information by querying for the identification string.",,[],CVE-2002-0812,1,"{""info_leak"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.851561
CVE-2002-1445,"Cross-site scripting (XSS) vulnerability in CERN Proxy Server allows remote attackers to execute script as other users via a link to a non-existent page whose name contains the script, which is inserted into the resulting error page.",,[],CVE-2002-1445,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.858783
CVE-2002-1453,"Cross-site scripting (XSS) vulnerability in MyWebServer 1.0.2 allows remote attackers to insert script and HTML via a long request followed by the malicious script, which is echoed back to the user in an error message.",,[],CVE-2002-1453,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.859297
CVE-2002-0855,Cross-site scripting vulnerability in Mailman before 2.0.12 allows remote attackers to execute script as other users via a subscriber's list subscription options in the (1) adminpw or (2) info parameters to the ml-name feature.,,[],CVE-2002-0855,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.865452
CVE-2002-0691,"Microsoft Internet Explorer 5.01 and 5.5 allows remote attackers to execute scripts in the Local Computer zone via a URL that references a local HTML resource file, a variant of ""Cross-Site Scripting in Local HTML Resource"" as identified by CAN-2002-0189.",,[],CVE-2002-0691,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.869750
CVE-2002-0837,"wordtrans 1.1pre8 and earlier in the wordtrans-web package allows remote attackers to (1) execute arbitrary code or (2) conduct cross-site scripting attacks via certain parameters (possibly ""dict"") to the wordtrans.php script.",,[],CVE-2002-0837,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.881930
CVE-2002-0878,"SQL injection vulnerability in the login form for LogiSense software including (1) Hawk-i Billing, (2) Hawk-i ASP and (3) DNS Manager allows remote attackers to bypass authentication via SQL code in the password field.",,[],CVE-2002-0878,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.883550
CVE-2002-0902,"Cross-site scripting vulnerability in phpBB 2.0.0 (phpBB2) allows remote attackers to execute Javascript as other phpBB users by including a http:// and a double-quote ("") in the [IMG] tag, which bypasses phpBB's security check, terminates the src parameter of the resulting HTML IMG tag, and injects the script.",,[],CVE-2002-0902,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.889917
CVE-2002-0931,"Cross-site scripting vulnerabilities in MyHelpDesk 20020509, and possibly other versions, allows remote attackers to execute script as other users via a (1) Title or (2) Description when a new ticket is created by a support assistant, via the ""id"" parameter to the index.php script with the (3) tickettime, (4) ticketfiles, or (5) updateticketlog operations, or (6) via the update section when a ticket is edited.",,[],CVE-2002-0931,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.897226
CVE-2002-0932,"SQL injection vulnerability in index.php for MyHelpDesk 20020509, and possibly other versions, allows remote attackers to conduct unauthorized activities via SQL code in the ""id"" parameter for the operations (1) detailticket, (2) editticket, or (3) updateticketlog.",,[],CVE-2002-0932,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.897554
CVE-2002-0933,"Datalex PLC BookIt! Consumer before 2.2 stores usernames and passwords in plaintext in a cookie, which could allow remote attackers to gain privileges via Cross-site scripting or sniffing attacks.",,[],CVE-2002-0933,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.897856
CVE-2002-0938,Cross-site scripting vulnerability in CiscoSecure ACS 3.0 allows remote attackers to execute arbitrary script or HTML as other web users via the action argument in a link to setup.exe.,,[],CVE-2002-0938,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.899151
CVE-2002-0944,"Cross-site scripting vulnerability in DeepMetrix LiveStats 5.03 through 6.2.1 allows remote attackers to execute arbitrary script as the LiveStats user via the (1) user-agent or (2) referrer, which are not filtered by the stats program.",,[],CVE-2002-0944,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.900880
CVE-2002-0950,"Cross-site scripting vulnerability in TransWARE Active! mail 1.422 and 2.0 allows remote attackers to execute arbitrary code via a certain e-mail header, which is not properly filtered.",,[],CVE-2002-0950,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.902476
CVE-2002-0951,"SQL injection vulnerability in Ruslan <Body>Builder allows remote attackers to gain administrative privileges via a ""'--"" sequence in the username and password.",,[],CVE-2002-0951,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.902722
CVE-2002-0955,"Cross-site scripting vulnerability in YaBB.cgi for Yet Another Bulletin Board (YaBB) 1 Gold SP1 and earlier allows remote attackers to execute arbitrary script as other web site visitors via script in the num parameter, which is not filtered in the resulting error message.",,[],CVE-2002-0955,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.903792
CVE-2002-0958,Cross-site scripting vulnerability in browse.php for PHP(Reactor) 1.2.7 allows remote attackers to execute script as other users via the go parameter in the comments section.,,[],CVE-2002-0958,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.904583
CVE-2002-0959,Cross-site scripting vulnerability in Splatt Forum 3.0 allows remote attackers to execute arbitrary script as other users via an [img] tag with a closing quote followed by the script.,,[],CVE-2002-0959,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.904816
CVE-2002-0960,Multiple cross-site scripting vulnerabilities in Voxel Dot Net CBMS 0.7 and earlier allows remote attackers to execute arbitrary script as other CBMS users.,,[],CVE-2002-0960,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.905029
CVE-2002-0961,"Vulnerabilities in Voxel Dot Net CBMS 0.7 and earlier allow remote attackers to conduct unauthorized operations as other users, e.g. by deleting clients via dltclnt.php, possibly in a SQL injection attack.",,[],CVE-2002-0961,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.905335
CVE-2002-0962,"Cross-site scripting vulnerabilities in GeekLog 1.3.5 and earlier allow remote attackers to execute arbitrary script via (1) the url variable in the Link field of a calendar event, (2) the topic parameter in index.php, or (3) the title parameter in comment.php.",,[],CVE-2002-0962,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.905626
CVE-2002-0963,SQL injection vulnerability in comment.php for GeekLog 1.3.5 and earlier allows remote attackers to obtain sensitive user information via the pid parameter.,,[],CVE-2002-0963,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.905942
CVE-2002-0999,Multiple SQL injection vulnerabilities in CARE 2002 before beta 1.0.02 allow remote attackers to perform unauthorized database operations.,,[],CVE-2002-0999,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.909496
CVE-2002-1006,Cross-site scripting (XSS) vulnerability in BBC Education Text to Speech Internet Enhancer (Betsie) 1.5.11 and earlier allows remote attackers to execute arbitrary web script via parserl.pl.,,[],CVE-2002-1006,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.911272
CVE-2002-1007,"Cross-site scripting vulnerabilities in Blackboard 5 allow remote attackers to execute arbitrary web script via (1) the course_id parameter in a link to login.pl, (2) the CTID parameter in ProcessInfo.cgi, or (3) the Message parameter in index.cgi.",,[],CVE-2002-1007,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:16.911569
